Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
13,,本権利消滅年月日,,,,,,,,,,,,,,,,,,,,,right_disppr_year_month_day,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
14,,閉鎖原簿移記の有無,,,,,,,,,,,,,,,,,,,,,close_orgnl_reg_trnsfr_rec_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,05280,,,
15,,閉鎖登録年月日,,,,,,,,,,,,,,,,,,,,,close_reg_year_month_day,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
16,,官庁関係識別の有無,,,,,,,,,,,,,,,,,,,,,gvrnmnt_relation_id_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,05040,,,
17,,年金補充の有無,,,,,,,,,,,,,,,,,,,,,pen_suppl_flg,,,,,,,,,,,,,,,半角文字列型,,,,,15,,,,,05240,,,
18,,信託登録の有無,,,,,,,,,,,,,,,,,,,,,trust_reg_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,05140,,,
19,,出願番号,,,,,,,,,,,,,,,,,,,,,app_num,,,,,,,,,,,,,○,,半角文字列型,,,,,10,,,,,05110,,,
20,,回復番号,,,,,,,,,,,,,,,,,,,,,recvry_num,,,,,,,,,,,,,,,半角文字列型,,,,,10,,,,,05030,,,
21,,出願年月日,,,,,,,,,,,,,,,,,,,,,app_year_month_day,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
22,,出願公告番号,,,,,,,,,,,,,,,,,,,,,app_exam_pub_num,,,,,,,,,,,,,,,半角文字列型,,,,,10,,,,,05100,,,
23,,出願公告年月日,,,,,,,,,,,,,,,,,,,,,app_exam_pub_year_month_day,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
24,,査定年月日,,,,,,,,,,,,,,,,,,,,,finl_dcsn_year_month_day,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
25,,審決年月日,,,,,,,,,,,,,,,,,,,,,trial_dcsn_year_month_day,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
26,,設定登録年月日,,,,,,,,,,,,,,,,,,,,,set_reg_year_month_day,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
27,,発明の数又は請求項の数又は区分の数,,,,,,,,,,,,,,,,,,,,,invent_cnt_claim_cnt_cls_cnt,,,,,,,,,,,,,,,半角文字列型,,,,,3,,,,,-,,,
28,,発明の名称（等）レングス,,,,,,,,,,,,,,,,,,,,,invent_title_etc_len,,,,,,,,,,,,,,,半角文字列型,,,,,10,,,,,-,,,
29,,発明の名称（等）,,,,,,,,,,,,,,,,,,,,,invent_title_etc,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
30,,優先権国名コード,,,,,,,,,,,,,,,,,,,,,pri_cntry_name_cd,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,05060,,,
31,,優先権主張年月日,,,,,,,,,,,,,,,,,,,,,pri_clim_year_month_day,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
32,,優先権主張件数,,,,,,,,,,,,,,,,,,,,,pri_clim_cnt,,,,,,,,,,,,,,,半角文字列型,,,,,3,,,,,-,,,
