Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
14,,新出願記事_新願出願番号,,,,,,,,,,,,,,,,,,,,,abna_newapp_app_num,,,,,,,,,,,,,,,半角文字列型,,,,,10,,,,,01550,,,
15,,出願人・代理人記事_出願人代理人識別,,,,,,,,,,,,,,,,,,,,,abaa_appl_atty_class,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01370,,,
16,,出願人・代理人記事_出願人・代理人IDコード,,,,,,,,,,,,,,,,,,,,,abaa_appl_atty_id,,,,,,,,,,,,,,,半角文字列型,,,,,9,,,,,01520,,,
17,,出願人・代理人記事_変更番号,,,,,,,,,,,,,,,,,,,,,abaa_change_num,,,,,,,,,,,,,,,半角文字列型,,,,,5,,,,,-,,,
18,,出願人・代理人記事_個法官別コード,,,,,,,,,,,,,,,,,,,,,abaa_req_typ,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01120,,,
19,,出願人・代理人記事_国籍コード,,,,,,,,,,,,,,,,,,,,,abaa_nationality_cd,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01200,,,
20,,出願人・代理人記事_国県コード,,,,,,,,,,,,,,,,,,,,,abaa_pref_cd,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01210,,,
21,,出願人・代理人記事_代表出願人識別,,,,,,,,,,,,,,,,,,,,,abaa_rep_appl_id,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01610,,,
22,,出願人・代理人記事_上記出願人何名,,,,,,,,,,,,,,,,,,,,,abaa_above_appl_cnt,,,,,,,,,,,,,,,数値型,,,,,3,,,,,-,,,
23,,出願人・代理人記事_代理人外何名,,,,,,,,,,,,,,,,,,,,,abaa_atty_other_cnt,,,,,,,,,,,,,,,数値型,,,,,3,,,,,-,,,
24,,出願人・代理人記事_代理人種別コード,,,,,,,,,,,,,,,,,,,,,abaa_atty_typ_cd,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01630,,,
25,,出願人・代理人記事_代理人資格コード,,,,,,,,,,,,,,,,,,,,,abaa_atty_qualify_cd,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01620,,,
26,,出願人・代理人記事_対応番号,,,,,,,,,,,,,,,,,,,,,abaa_crrspnd_num,,,,,,,,,,,,,,,半角文字列型,,,,,4,,,,,01600,,,
27,,発明者記事_発明者氏名,,,,,,,,,,,,,,,,,,,,,abii_inventor_name,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
28,,発明者記事_発明者住所,,,,,,,,,,,,,,,,,,,,,abii_inventor_addr,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
29,,信託記事_信託種別,,,,,,,,,,,,,,,,,,,,,abti_trust_typ,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01450,,,
30,,信託記事_国籍コード,,,,,,,,,,,,,,,,,,,,,abti_nationality_cd,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01200,,,
31,,信託記事_氏名,,,,,,,,,,,,,,,,,,,,,abti_name,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
32,,信託記事_住所,,,,,,,,,,,,,,,,,,,,,abti_addr,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
33,,指定国属性記事_指定国コード,,,,,,,,,,,,,,,,,,,,,abds_design_state_cd,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01200,,,
34,,指定国属性記事_広域特許マーク,,,,,,,,,,,,,,,,,,,,,abds_regional_patent_mk,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01180,,,
35,,後の国内優先権記事_後の優先権四法コード,,,,,,,,,,,,,,,,,,,,,abli_later_pri_law_cd,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01290,,,
36,,後の国内優先権記事_後の優先権出願番号,,,,,,,,,,,,,,,,,,,,,abli_later_pri_app_num,,,,,,,,,,,,,,,半角文字列型,,,,,10,,,,,01550,,,
37,,後の国内優先権記事_後の優先権出願日,,,,,,,,,,,,,,,,,,,,,abli_later_pri_app_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
38,,菌寄託記事_微生物受託機関識別,,,,,,,,,,,,,,,,,,,,,abdp_mcrb_dpst_instt_id,,,,,,,,,,,,,,,半角文字列型,,,,,15,,,,,01730,,,
39,,菌寄託記事_微生物受託番号,,,,,,,,,,,,,,,,,,,,,abdp_mcrb_dpst_num,,,,,,,,,,,,,,,半角文字列型,,,,,100,,,,,01740,,,
40,,新規性喪失の例外記事_新規性喪失の例外条文コード,,,,,,,,,,,,,,,,,,,,,abnl_novelty_lack_art_cd,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01510,,,
41,,新規性喪失の例外記事_新規性喪失例外内容,,,,,,,,,,,,,,,,,,,,,abnl_novelty_lack_content,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
42,,住所・氏名記事_対応番号,,,,,,,,,,,,,,,,,,,,,abae_crrspnd_num,,,,,,,,,,,,,,,半角文字列型,,,,,4,,,,,01600,,,
43,,住所・氏名記事_出願人・代理人住所,,,,,,,,,,,,,,,,,,,,,abae_appl_atty_addr,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
44,,住所・氏名記事_出願人・代理人氏名,,,,,,,,,,,,,,,,,,,,,abae_appl_atty_name,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
45,,審判請求人・代理人記事_請求人・代理人区分,,,,,,,,,,,,,,,,,,,,,abct_clmt_atty_class,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01370,,,
46,,審判請求人・代理人記事_請求人・代理人IDコード,,,,,,,,,,,,,,,,,,,,,abct_clmt_atty_id,,,,,,,,,,,,,,,半角文字列型,,,,,9,,,,,01520,,,
47,,審判請求人・代理人記事_変更番号,,,,,,,,,,,,,,,,,,,,,abct_change_num,,,,,,,,,,,,,,,半角文字列型,,,,,5,,,,,-,,,
48,,審判請求人・代理人記事_個法官別コード,,,,,,,,,,,,,,,,,,,,,abct_req_typ,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01120,,,
49,,審判請求人・代理人記事_国県コード,,,,,,,,,,,,,,,,,,,,,abct_pref_cd,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01210,,,
50,,審判請求人・代理人記事_代表請求人識別,,,,,,,,,,,,,,,,,,,,,abct_rep_clmt_id,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01610,,,
51,,審判請求人・代理人記事_代理人種別コード,,,,,,,,,,,,,,,,,,,,,abct_atty_typ_cd,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01630,,,
52,,審判請求人・代理人記事_対応番号,,,,,,,,,,,,,,,,,,,,,abct_crrspnd_num,,,,,,,,,,,,,,,半角文字列型,,,,,4,,,,,01600,,,
53,,審判住所・氏名記事_対応番号,,,,,,,,,,,,,,,,,,,,,aban_crrspnd_num,,,,,,,,,,,,,,,半角文字列型,,,,,4,,,,,01600,,,
54,,審判住所・氏名記事_請求人・代理人住所,,,,,,,,,,,,,,,,,,,,,aban_clmt_atty_addr,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
55,,審判住所・氏名記事_請求人・代理人氏名,,,,,,,,,,,,,,,,,,,,,aban_clmt_atty_name,,,,,,,,,,,,,,,全半角文字列型,,,,,1000,,,,,-,,,
