Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51
11,,申請書類記事_中間書類コード,,,,,,,,,,,,,,,,,,,,,apad_intrmd_doc_cd,,,,,,,,,,,,,,,半角文字列型,,,,,7,,,,,01640,,,
12,,申請書類記事_対応マーク,,,,,,,,,,,,,,,,,,,,,apad_crrspnd_mk,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01590,,,
13,,申請書類記事_差出日,,,,,,,,,,,,,,,,,,,,,apad_submit_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
14,,申請書類記事_受付日,,,,,,,,,,,,,,,,,,,,,apad_rcpt_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
15,,申請書類記事_閲覧禁止フラグ,,,,,,,,,,,,,,,,,,,,,apad_inspect_prhbt_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01070,,,
16,,申請書類記事_徴収額,,,,,,,,,,,,,,,,,,,,,apad_cllctd_amount,,,,,,,,,,,,,,,数値型,,,,,9,,,,,-,,,
17,,申請書類記事_異議申立番号,,,,,,,,,,,,,,,,,,,,,apad_opp_num,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01060,,,
18,,申請書類記事_受付番号,,,,,,,,,,,,,,,,,,,,,apad_rcpt_num,,,,,,,,,,,,,,,半角文字列型,,,,,11,,,,,01330,,,
19,,申請書類記事_方式完マーク,,,,,,,,,,,,,,,,,,,,,apad_frml_chked_mk,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01780,,,
20,,申請書類記事_指令完フラグ,,,,,,,,,,,,,,,,,,,,,apad_instructed_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01310,,,
21,,申請書類記事_処分日,,,,,,,,,,,,,,,,,,,,,apad_dspst_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
22,,申請書類記事_変更対象出願人・代理人IDコード,,,,,,,,,,,,,,,,,,,,,apad_change_appl_atty_id,,,,,,,,,,,,,,,半角文字列型,,,,,9,,,,,01520,,,
23,,申請書類記事_優先権提出国コード,,,,,,,,,,,,,,,,,,,,,apad_pri_submit_cntry_cd,,,,,,,,,,,,,,,半角文字列型,,,,,9,,,,,-,,,
24,,申請書類記事_バージョン番号,,,,,,,,,,,,,,,,,,,,,apad_ver_num,,,,,,,,,,,,,,,半角文字列型,,,,,4,,,,,01030,,,
25,,申請書類記事_明細書バージョン,,,,,,,,,,,,,,,,,,,,,apad_descript_ver_num,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,-,,,
26,,申請書類記事_無効後書類有無,,,,,,,,,,,,,,,,,,,,,apad_invalid_doc_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01800,,,
27,,申請書類記事_書類フォーマット種別,,,,,,,,,,,,,,,,,,,,,apad_doc_frmt_typ,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01410,,,
28,,申請書類記事_対応する書類番号,,,,,,,,,,,,,,,,,,,,,apad_crrspnd_doc_num,,,,,,,,,,,,,,,半角文字列型,,,,,11,,,,,01430,,,
29,,申請書類記事_書類種別コード,,,,,,,,,,,,,,,,,,,,,apad_doc_typ_cd,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01420,,,
30,,申請書類記事_補正対象書類受付番号,,,,,,,,,,,,,,,,,,,,,apad_amend_doc_rcpt_num,,,,,,,,,,,,,,,半角文字列型,,,,,11,,,,,01330,,,
31,,申請書類記事_蓄積番号,,,,,,,,,,,,,,,,,,,,,apad_store_num,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,-,,,
32,,申請書類記事_DNA配列表有無フラグ,,,,,,,,,,,,,,,,,,,,,apad_dna_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,-,,,
33,,申請書類記事_明細書、補正の内容等の頁数,,,,,,,,,,,,,,,,,,,,,apad_description_page,,,,,,,,,,,,,,,数値型,,,,,5,,,,,-,,,
34,,申請書類記事_明細書の有無,,,,,,,,,,,,,,,,,,,,,apad_descript_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,-,,,
35,,申請書類記事_図面頁数,,,,,,,,,,,,,,,,,,,,,apad_drawing_page,,,,,,,,,,,,,,,数値型,,,,,5,,,,,-,,,
36,,申請書類記事_図面の有無,,,,,,,,,,,,,,,,,,,,,apad_drawing_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,-,,,
37,,申請書類記事_要約書頁数,,,,,,,,,,,,,,,,,,,,,apad_abstrct_doc_page,,,,,,,,,,,,,,,数値型,,,,,5,,,,,-,,,
38,,申請書類記事_要約書、添付書類、請求の範囲の有無,,,,,,,,,,,,,,,,,,,,,apad_abstrct_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,-,,,
39,,申請書類記事_添付書類頁数,,,,,,,,,,,,,,,,,,,,,apad_attchd_doc_page,,,,,,,,,,,,,,,数値型,,,,,5,,,,,-,,,
40,,申請書類記事_書類サイズ,,,,,,,,,,,,,,,,,,,,,apad_doc_size,,,,,,,,,,,,,,,数値型,,,,,6,,,,,-,,,
41,,発送書類記事_削除フラグ,,,,,,,,,,,,,,,,,,,,,apdd_delete_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01280,,,"削除フラグが""Y""の場合、該当記事の情報は空白又は0となる。"
42,,発送書類記事_作成日,,,,,,,,,,,,,,,,,,,,,apdd_create_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
43,,発送書類記事_有効フラグ,,,,,,,,,,,,,,,,,,,,,apdd_valid_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01820,,,
44,,発送書類記事_中間書類コード,,,,,,,,,,,,,,,,,,,,,apdd_intrmd_doc_cd,,,,,,,,,,,,,,,半角文字列型,,,,,7,,,,,01640,,,
45,,発送書類記事_対応マーク,,,,,,,,,,,,,,,,,,,,,apdd_crrspnd_mk,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01590,,,
46,,発送書類記事_起案日,,,,,,,,,,,,,,,,,,,,,apdd_draft_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
47,,発送書類記事_発送日,,,,,,,,,,,,,,,,,,,,,apdd_dsptch_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
48,,発送書類記事_閲覧禁止フラグ,,,,,,,,,,,,,,,,,,,,,apdd_inspect_prhbt_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01070,,,
49,,発送書類記事_徴収額,,,,,,,,,,,,,,,,,,,,,apdd_cllctd_amount,,,,,,,,,,,,,,,数値型,,,,,9,,,,,-,,,
50,,発送書類記事_異議申立番号,,,,,,,,,,,,,,,,,,,,,apdd_opp_num,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01060,,,
51,,発送書類記事_発送書類番号,,,,,,,,,,,,,,,,,,,,,apdd_dsptch_doc_num,,,,,,,,,,,,,,,半角文字列型,,,,,11,,,,,01430,,,
52,,発送書類記事_拒絶理由条文コード,,,,,,,,,,,,,,,,,,,,,apdd_rjct_reason_art_cd,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01080,,,"2021年7月20日以降、付与停止
（なお、2021年5月6日以降、一次審査案件の一部については先行して付与停止）"
53,,発送書類記事_バージョン番号,,,,,,,,,,,,,,,,,,,,,apdd_ver_num,,,,,,,,,,,,,,,半角文字列型,,,,,4,,,,,01030,,,
54,,発送書類記事_無効後書類有無,,,,,,,,,,,,,,,,,,,,,apdd_invalid_doc_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01800,,,
55,,発送書類記事_書類フォーマット種別,,,,,,,,,,,,,,,,,,,,,apdd_doc_frmt_typ,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01410,,,
56,,発送書類記事_対応する書類番号,,,,,,,,,,,,,,,,,,,,,apdd_crrspnd_doc_num,,,,,,,,,,,,,,,半角文字列型,,,,,11,,,,,01430,,,
57,,発送書類記事_書類種別コード,,,,,,,,,,,,,,,,,,,,,apdd_doc_typ_cd,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01420,,,
58,,発送書類記事_発送書類イメージ頁数,,,,,,,,,,,,,,,,,,,,,apdd_dsptch_doc_image_page,,,,,,,,,,,,,,,数値型,,,,,5,,,,,-,,,
59,,発送書類記事_書類サイズ,,,,,,,,,,,,,,,,,,,,,apdd_doc_size,,,,,,,,,,,,,,,数値型,,,,,6,,,,,-,,,
60,,庁内書類記事_削除フラグ,,,,,,,,,,,,,,,,,,,,,apjd_delete_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01280,,,"削除フラグが""Y""の場合、該当記事の情報は空白又は0となる。"
61,,庁内書類記事_作成日,,,,,,,,,,,,,,,,,,,,,apjd_create_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
62,,庁内書類記事_有効フラグ,,,,,,,,,,,,,,,,,,,,,apjd_valid_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01820,,,
63,,庁内書類記事_中間書類コード,,,,,,,,,,,,,,,,,,,,,apjd_intrmd_doc_cd,,,,,,,,,,,,,,,半角文字列型,,,,,7,,,,,01640,,,
64,,庁内書類記事_対応マーク,,,,,,,,,,,,,,,,,,,,,apjd_crrspnd_mk,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01590,,,
65,,庁内書類記事_庁内書類作成日,,,,,,,,,,,,,,,,,,,,,apjd_jpo_doc_create_dt,,,,,,,,,,,,,,,半角文字列型,,,,,8,,,,,-,,,
66,,庁内書類記事_閲覧禁止フラグ,,,,,,,,,,,,,,,,,,,,,apjd_inspect_prhbt_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01070,,,
67,,庁内書類記事_行服番号,,,,,,,,,,,,,,,,,,,,,apjd_admnst_appeal_num,,,,,,,,,,,,,,,半角文字列型,,,,,9,,,,,01190,,,
68,,庁内書類記事_出訴番号,,,,,,,,,,,,,,,,,,,,,apjd_litigate_num,,,,,,,,,,,,,,,半角文字列型,,,,,9,,,,,01380,,,
69,,庁内書類記事_庁内書類番号,,,,,,,,,,,,,,,,,,,,,apjd_jpo_doc_num,,,,,,,,,,,,,,,半角文字列型,,,,,11,,,,,01650,,,
70,,庁内書類記事_公序良俗違反コード,,,,,,,,,,,,,,,,,,,,,apjd_goodmoral_violate_cd,,,,,,,,,,,,,,,半角文字列型,,,,,2,,,,,01160,,,
71,,庁内書類記事_バージョン番号,,,,,,,,,,,,,,,,,,,,,apjd_ver_num,,,,,,,,,,,,,,,半角文字列型,,,,,4,,,,,01030,,,
72,,庁内書類記事_無効後書類有無,,,,,,,,,,,,,,,,,,,,,apjd_invalid_doc_flg,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01800,,,
73,,庁内書類記事_書類フォーマット種別,,,,,,,,,,,,,,,,,,,,,apjd_doc_frmt_typ,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01410,,,
74,,庁内書類記事_対応する書類番号,,,,,,,,,,,,,,,,,,,,,apjd_crrspnd_doc_num,,,,,,,,,,,,,,,半角文字列型,,,,,11,,,,,01430,,,
75,,庁内書類記事_書類種別コード,,,,,,,,,,,,,,,,,,,,,apjd_doc_typ_cd,,,,,,,,,,,,,,,半角文字列型,,,,,1,,,,,01420,,,
76,,庁内書類記事_庁内書類イメージ頁数,,,,,,,,,,,,,,,,,,,,,apjd_jpo_doc_image_page,,,,,,,,,,,,,,,数値型,,,,,5,,,,,-,,,
77,,庁内書類記事_書類サイズ,,,,,,,,,,,,,,,,,,,,,apjd_doc_size,,,,,,,,,,,,,,,数値型,,,,,6,,,,,-,,,
